code_insee,commune,prix_m2_maison,prix_m2_appartement,nb_ventes_maison,nb_ventes_appartement,source,updated_at
01363,Saint-Jean-le-Vieux,2047,2235,92,5,DVF statistiques,2026-03-02T16:05:01.898Z
01364,Saint-Jean-sur-Reyssouze,1740,,44,0,DVF statistiques,2026-03-02T16:05:01.898Z
01365,Saint-Jean-sur-Veyle,2096,,60,0,DVF statistiques,2026-03-02T16:05:01.898Z
01366,Sainte-Julie,2876,2387,47,6,DVF statistiques,2026-03-02T16:05:01.898Z
01367,Saint-Julien-sur-Reyssouze,1533,,57,0,DVF statistiques,2026-03-02T16:05:01.898Z
01368,Saint-Julien-sur-Veyle,2407,,42,0,DVF statistiques,2026-03-02T16:05:01.898Z
01369,Saint-Just,2557,1661,45,6,DVF statistiques,2026-03-02T16:05:01.898Z
01370,Saint-Laurent-sur-Saone,2041,1919,15,174,DVF statistiques,2026-03-02T16:05:01.898Z
01371,Saint-Marcel,3284,3101,55,20,DVF statistiques,2026-03-02T16:05:01.898Z
01372,Saint-Martin-de-Bavel,1767,,25,0,DVF statistiques,2026-03-02T16:05:01.898Z
01373,Saint-Martin-du-Frene,1707,1161,35,3,DVF statistiques,2026-03-02T16:05:01.898Z
01374,Saint-Martin-du-Mont,2035,1198,122,2,DVF statistiques,2026-03-02T16:05:01.898Z
01375,Saint-Martin-le-Chatel,1994,,45,0,DVF statistiques,2026-03-02T16:05:01.898Z
01376,Saint-Maurice-de-Beynost,3707,2813,104,184,DVF statistiques,2026-03-02T16:05:01.898Z
01378,Saint-Maurice-de-Gourdans,3265,3216,117,14,DVF statistiques,2026-03-02T16:05:01.898Z
01379,Saint-Maurice-de-Remens,2087,1719,44,11,DVF statistiques,2026-03-02T16:05:01.898Z
01380,Saint-Nizier-le-Bouchoux,1574,,39,0,DVF statistiques,2026-03-02T16:05:01.898Z
01381,Saint-Nizier-le-Desert,2563,2071,44,1,DVF statistiques,2026-03-02T16:05:01.898Z
01382,Sainte-Olive,2694,,9,0,DVF statistiques,2026-03-02T16:05:01.898Z
01383,Saint-Paul-de-Varax,2226,2006,76,4,DVF statistiques,2026-03-02T16:05:01.898Z
01384,Saint-Rambert-en-Bugey,1468,1122,112,38,DVF statistiques,2026-03-02T16:05:01.898Z
01385,Saint-Remy,2375,2109,32,3,DVF statistiques,2026-03-02T16:05:01.898Z
01386,Saint-Sorlin-en-Bugey,2197,1584,57,11,DVF statistiques,2026-03-02T16:05:01.898Z
01387,Saint-Sulpice,2017,,17,0,DVF statistiques,2026-03-02T16:05:01.898Z
01388,Saint-Trivier-de-Courtes,1514,1557,59,4,DVF statistiques,2026-03-02T16:05:01.898Z
01389,Saint-Trivier-sur-Moignans,2568,2619,80,13,DVF statistiques,2026-03-02T16:05:01.898Z
01390,Saint-Vulbas,2728,3279,57,14,DVF statistiques,2026-03-02T16:05:01.898Z
01391,Salavre,1697,,19,0,DVF statistiques,2026-03-02T16:05:01.898Z
01392,Samognat,1771,,34,0,DVF statistiques,2026-03-02T16:05:01.898Z
01393,Sandrans,2568,,26,0,DVF statistiques,2026-03-02T16:05:01.898Z
01396,Sault-Brenaz,1871,1525,45,10,DVF statistiques,2026-03-02T16:05:01.898Z
01397,Sauverny,5189,4597,28,19,DVF statistiques,2026-03-02T16:05:01.898Z
01398,Savigneux,3132,1618,63,10,DVF statistiques,2026-03-02T16:05:01.898Z
01399,Segny,4855,4548,106,100,DVF statistiques,2026-03-02T16:05:01.898Z
01400,Seillonnaz,683,,4,0,DVF statistiques,2026-03-02T16:05:01.898Z
01401,Sergy,4994,4775,103,66,DVF statistiques,2026-03-02T16:05:01.898Z
01402,Sermoyer,1712,,39,0,DVF statistiques,2026-03-02T16:05:01.898Z
01403,Serrieres-de-Briord,2021,1518,79,5,DVF statistiques,2026-03-02T16:05:01.898Z
01404,Serrieres-sur-Ain,2684,,17,0,DVF statistiques,2026-03-02T16:05:01.898Z
01405,Servas,2141,1451,41,9,DVF statistiques,2026-03-02T16:05:01.899Z
01406,Servignat,1925,,12,0,DVF statistiques,2026-03-02T16:05:01.899Z
01407,Seyssel,2802,2183,55,53,DVF statistiques,2026-03-02T16:05:01.899Z
01408,Simandre-sur-Suran,1553,,39,0,DVF statistiques,2026-03-02T16:05:01.899Z
01410,Sonthonnax-la-Montagne,1520,2255,15,3,DVF statistiques,2026-03-02T16:05:01.899Z
01411,Souclin,1556,,21,0,DVF statistiques,2026-03-02T16:05:01.899Z
01412,Sulignat,2696,1186,31,1,DVF statistiques,2026-03-02T16:05:01.899Z
01415,Talissieu,1884,2226,20,2,DVF statistiques,2026-03-02T16:05:01.899Z
01416,Tenay,1195,736,71,13,DVF statistiques,2026-03-02T16:05:01.899Z
01418,Thil,3560,2251,53,4,DVF statistiques,2026-03-02T16:05:01.899Z
01419,Thoiry,4873,4285,227,185,DVF statistiques,2026-03-02T16:05:01.899Z
01420,Thoissey,1716,1737,31,73,DVF statistiques,2026-03-02T16:05:01.899Z
01421,Torcieu,1782,,54,0,DVF statistiques,2026-03-02T16:05:01.899Z
01422,Tossiat,2188,2309,56,7,DVF statistiques,2026-03-02T16:05:01.899Z
01423,Toussieux,3435,,62,0,DVF statistiques,2026-03-02T16:05:01.899Z
01424,Tramoyes,3972,3493,69,10,DVF statistiques,2026-03-02T16:05:01.899Z
01425,La Trancliere,2153,,12,0,DVF statistiques,2026-03-02T16:05:01.899Z
01426,Val-Revermont,1998,1262,149,9,DVF statistiques,2026-03-02T16:05:01.899Z
01427,Trevoux,3380,2873,232,262,DVF statistiques,2026-03-02T16:05:01.899Z
01428,Valeins,2735,,4,0,DVF statistiques,2026-03-02T16:05:01.899Z
01429,Vandeins,2146,1198,30,2,DVF statistiques,2026-03-02T16:05:01.899Z
01430,Varambon,1806,2300,35,1,DVF statistiques,2026-03-02T16:05:01.899Z
01431,Vaux-en-Bugey,2163,2136,87,4,DVF statistiques,2026-03-02T16:05:01.899Z
01432,Verjon,1772,,19,0,DVF statistiques,2026-03-02T16:05:01.899Z
01433,Vernoux,1157,,13,0,DVF statistiques,2026-03-02T16:05:01.899Z
01434,Versailleux,2694,,18,0,DVF statistiques,2026-03-02T16:05:01.899Z
01435,Versonnex,4714,4754,92,34,DVF statistiques,2026-03-02T16:05:01.899Z
01436,Vesancy,4967,3728,19,17,DVF statistiques,2026-03-02T16:05:01.899Z
01437,Vescours,1540,,15,0,DVF statistiques,2026-03-02T16:05:01.899Z
01439,Vesines,1533,,3,0,DVF statistiques,2026-03-02T16:05:01.899Z
01441,Vieu-d'Izenave,1560,,23,0,DVF statistiques,2026-03-02T16:05:01.899Z
01443,Villars-les-Dombes,2861,2506,186,101,DVF statistiques,2026-03-02T16:05:01.899Z
01444,Villebois,1800,1842,87,8,DVF statistiques,2026-03-02T16:05:01.899Z
01445,Villemotier,1838,1704,41,14,DVF statistiques,2026-03-02T16:05:01.899Z
01446,Villeneuve,2849,1782,64,9,DVF statistiques,2026-03-02T16:05:01.899Z
01447,Villereversure,1599,792,61,2,DVF statistiques,2026-03-02T16:05:01.899Z
01448,Villes,2518,2367,19,9,DVF statistiques,2026-03-02T16:05:01.899Z
01449,Villette-sur-Ain,2650,,42,0,DVF statistiques,2026-03-02T16:05:01.900Z
01450,Villieu-Loyes-Mollon,2789,2759,203,25,DVF statistiques,2026-03-02T16:05:01.900Z
01451,Viriat,2329,2264,272,45,DVF statistiques,2026-03-02T16:05:01.900Z
01452,Virieu-le-Grand,1551,1288,78,30,DVF statistiques,2026-03-02T16:05:01.900Z
01453,Arviere-en-Valromey,1797,1404,32,2,DVF statistiques,2026-03-02T16:05:01.900Z
01454,Virignin,2395,2406,54,8,DVF statistiques,2026-03-02T16:05:01.900Z
01456,Vongnes,2856,,2,0,DVF statistiques,2026-03-02T16:05:01.900Z
01457,Vonnas,2173,2092,162,50,DVF statistiques,2026-03-02T16:05:01.900Z
02001,Abbecourt,1229,,28,0,DVF statistiques,2026-03-02T16:05:01.900Z
02002,Achery,1113,,39,0,DVF statistiques,2026-03-02T16:05:01.900Z
02003,Acy,1581,,56,0,DVF statistiques,2026-03-02T16:05:01.900Z
02004,Agnicourt-et-Sechelles,848,,10,0,DVF statistiques,2026-03-02T16:05:01.900Z
02005,Aguilcourt,1683,,19,0,DVF statistiques,2026-03-02T16:05:01.900Z
02006,Aisonville-et-Bernoville,806,,18,0,DVF statistiques,2026-03-02T16:05:01.900Z
02007,Aizelles,1033,,3,0,DVF statistiques,2026-03-02T16:05:01.900Z
02008,Aizy-Jouy,1407,,18,0,DVF statistiques,2026-03-02T16:05:01.900Z
02009,Alaincourt,1417,,23,0,DVF statistiques,2026-03-02T16:05:01.900Z
02010,Allemant,1222,,7,0,DVF statistiques,2026-03-02T16:05:01.900Z
02011,Ambleny,1774,,72,0,DVF statistiques,2026-03-02T16:05:01.900Z
02012,Ambrief,1346,,6,0,DVF statistiques,2026-03-02T16:05:01.900Z
02013,Amifontaine,1313,,21,0,DVF statistiques,2026-03-02T16:05:01.900Z
02014,Amigny-Rouy,1406,,33,0,DVF statistiques,2026-03-02T16:05:01.900Z
02015,Ancienville,1306,,7,0,DVF statistiques,2026-03-02T16:05:01.900Z
02016,Andelain,1231,,12,0,DVF statistiques,2026-03-02T16:05:01.900Z
02017,Anguilcourt-le-Sart,807,,25,0,DVF statistiques,2026-03-02T16:05:01.900Z
02018,Anizy-le-Grand,1373,,117,0,DVF statistiques,2026-03-02T16:05:01.900Z
02019,Annois,1206,,15,0,DVF statistiques,2026-03-02T16:05:01.900Z
02020,Any-Martin-Rieux,1041,,27,0,DVF statistiques,2026-03-02T16:05:01.900Z
02021,Archon,738,,9,0,DVF statistiques,2026-03-02T16:05:01.900Z
02022,Arcy-Sainte-Restitue,1469,,44,0,DVF statistiques,2026-03-02T16:05:01.900Z
02023,Armentieres-sur-Ourcq,1474,,8,0,DVF statistiques,2026-03-02T16:05:01.900Z
02024,Arrancy,738,,1,0,DVF statistiques,2026-03-02T16:05:01.900Z
02025,Artemps,1404,,16,0,DVF statistiques,2026-03-02T16:05:01.900Z
02027,Assis-sur-Serre,1106,,22,0,DVF statistiques,2026-03-02T16:05:01.900Z
02028,Athies-sous-Laon,1428,,139,0,DVF statistiques,2026-03-02T16:05:01.900Z
02029,Attilly,1440,,21,0,DVF statistiques,2026-03-02T16:05:01.900Z
02030,Aubencheul-aux-Bois,925,,17,0,DVF statistiques,2026-03-02T16:05:01.900Z
02031,Aubenton,724,,50,0,DVF statistiques,2026-03-02T16:05:01.900Z
02032,Aubigny-aux-Kaisnes,1015,,17,0,DVF statistiques,2026-03-02T16:05:01.900Z
02033,Aubigny-en-Laonnois,972,,3,0,DVF statistiques,2026-03-02T16:05:01.900Z
02034,Audignicourt,1335,,7,0,DVF statistiques,2026-03-02T16:05:01.900Z
02035,Audigny,3900,,18,0,DVF statistiques,2026-03-02T16:05:01.900Z
02036,Augy,1043,,6,0,DVF statistiques,2026-03-02T16:05:01.900Z
02037,Aulnois-sous-Laon,1312,,61,0,DVF statistiques,2026-03-02T16:05:01.900Z
02038,Les Autels,770,,5,0,DVF statistiques,2026-03-02T16:05:01.900Z
02039,Autremencourt,899,,6,0,DVF statistiques,2026-03-02T16:05:01.900Z
02040,Autreppes,712,,13,0,DVF statistiques,2026-03-02T16:05:01.900Z
02041,Autreville,1460,,44,0,DVF statistiques,2026-03-02T16:05:01.900Z
02042,Azy-sur-Marne,1787,,20,0,DVF statistiques,2026-03-02T16:05:01.900Z
02043,Bagneux,1273,,3,0,DVF statistiques,2026-03-02T16:05:01.900Z
02044,Bancigny,930,,5,0,DVF statistiques,2026-03-02T16:05:01.900Z
02046,Barenton-Bugny,1437,,30,0,DVF statistiques,2026-03-02T16:05:01.900Z
02047,Barenton-Cel,878,,3,0,DVF statistiques,2026-03-02T16:05:01.900Z
02048,Barenton-sur-Serre,1121,,9,0,DVF statistiques,2026-03-02T16:05:01.900Z
02049,Barisis-aux-Bois,1474,,50,0,DVF statistiques,2026-03-02T16:05:01.900Z
02050,Barzy-en-Thierache,1069,,19,0,DVF statistiques,2026-03-02T16:05:01.900Z
02051,Barzy-sur-Marne,1273,,24,0,DVF statistiques,2026-03-02T16:05:01.900Z
02052,Bassoles-Aulers,1057,,7,0,DVF statistiques,2026-03-02T16:05:01.900Z
02053,Vallees en Champagne,1322,,59,0,DVF statistiques,2026-03-02T16:05:01.900Z
02054,Bazoches-et-Saint-Thibaut,1669,,23,0,DVF statistiques,2026-03-02T16:05:01.900Z
02055,Beaume,896,,5,0,DVF statistiques,2026-03-02T16:05:01.900Z
02056,Beaumont-en-Beine,1204,,16,0,DVF statistiques,2026-03-02T16:05:01.900Z
02057,Beaurevoir,891,,64,0,DVF statistiques,2026-03-02T16:05:01.900Z
02058,Beaurieux,1347,961,52,1,DVF statistiques,2026-03-02T16:05:01.900Z
02059,Beautor,1021,1028,125,6,DVF statistiques,2026-03-02T16:05:01.900Z
02060,Beauvois-en-Vermandois,1122,,12,0,DVF statistiques,2026-03-02T16:05:01.900Z
02061,Becquigny,901,,21,0,DVF statistiques,2026-03-02T16:05:01.900Z
02062,Belleau,1536,,6,0,DVF statistiques,2026-03-02T16:05:01.900Z
02063,Bellenglise,1217,,23,0,DVF statistiques,2026-03-02T16:05:01.900Z
02064,Belleu,1625,1217,176,8,DVF statistiques,2026-03-02T16:05:01.900Z
02065,Bellicourt,948,,41,0,DVF statistiques,2026-03-02T16:05:01.900Z
02066,Benay,1273,,8,0,DVF statistiques,2026-03-02T16:05:01.900Z
02067,Bergues-sur-Sambre,1306,,17,0,DVF statistiques,2026-03-02T16:05:01.900Z
02068,Berlancourt,1286,,7,0,DVF statistiques,2026-03-02T16:05:01.900Z
02069,Berlise,818,,9,0,DVF statistiques,2026-03-02T16:05:01.900Z
02070,Bernot,1048,,25,0,DVF statistiques,2026-03-02T16:05:01.900Z
02071,Berny-Riviere,1649,,41,0,DVF statistiques,2026-03-02T16:05:01.900Z
02072,Berrieux,882,,9,0,DVF statistiques,2026-03-02T16:05:01.900Z
02073,Berry-au-Bac,1804,,30,0,DVF statistiques,2026-03-02T16:05:01.900Z
02074,Bertaucourt-Epourdon,1160,,31,0,DVF statistiques,2026-03-02T16:05:01.900Z
02075,Berthenicourt,1413,,11,0,DVF statistiques,2026-03-02T16:05:01.900Z
02076,Bertricourt,2251,,5,0,DVF statistiques,2026-03-02T16:05:01.900Z
02077,Berzy-le-Sec,1389,772,14,1,DVF statistiques,2026-03-02T16:05:01.900Z
02078,Besme,1392,,9,0,DVF statistiques,2026-03-02T16:05:01.900Z
02079,Besmont,927,,15,0,DVF statistiques,2026-03-02T16:05:01.900Z
02080,Besny-et-Loizy,1376,,13,0,DVF statistiques,2026-03-02T16:05:01.900Z
02081,Bethancourt-en-Vaux,1384,,16,0,DVF statistiques,2026-03-02T16:05:01.900Z
02082,Beugneux,1431,,8,0,DVF statistiques,2026-03-02T16:05:01.900Z
02083,Beuvardes,1265,,54,0,DVF statistiques,2026-03-02T16:05:01.900Z
02084,Bezu-le-Guery,1550,,15,0,DVF statistiques,2026-03-02T16:05:01.900Z
02085,Bezu-Saint-Germain,1581,,45,0,DVF statistiques,2026-03-02T16:05:01.900Z
02086,Bichancourt,1300,,64,0,DVF statistiques,2026-03-02T16:05:01.900Z
02087,Bieuxy,805,,3,0,DVF statistiques,2026-03-02T16:05:01.900Z
02088,Bievres,1499,,8,0,DVF statistiques,2026-03-02T16:05:01.900Z
02089,Billy-sur-Aisne,1701,,70,0,DVF statistiques,2026-03-02T16:05:01.900Z
02090,Billy-sur-Ourcq,1461,,21,0,DVF statistiques,2026-03-02T16:05:01.901Z
02091,Blanzy-les-Fismes,1436,,6,0,DVF statistiques,2026-03-02T16:05:01.901Z
02093,Blerancourt,1319,1507,98,2,DVF statistiques,2026-03-02T16:05:01.901Z
02094,Blesmes,1647,,25,0,DVF statistiques,2026-03-02T16:05:01.901Z
02095,Bohain-en-Vermandois,687,918,372,5,DVF statistiques,2026-03-02T16:05:01.901Z
02096,Bois-les-Pargny,841,,13,0,DVF statistiques,2026-03-02T16:05:01.901Z
02097,Boncourt,933,,13,0,DVF statistiques,2026-03-02T16:05:01.901Z
02098,Bonneil,1689,1070,23,1,DVF statistiques,2026-03-02T16:05:01.901Z
02099,Bonnesvalyn,1604,,14,0,DVF statistiques,2026-03-02T16:05:01.901Z
02100,Bony,1122,,7,0,DVF statistiques,2026-03-02T16:05:01.901Z
02101,Bosmont-sur-Serre,860,,20,0,DVF statistiques,2026-03-02T16:05:01.901Z
02102,Bouconville-Vauclair,1516,,10,0,DVF statistiques,2026-03-02T16:05:01.901Z
02103,Boue,992,,96,0,DVF statistiques,2026-03-02T16:05:01.901Z
02104,Bouffignereux,2232,,7,0,DVF statistiques,2026-03-02T16:05:01.901Z
02105,Bouresches,1085,,21,0,DVF statistiques,2026-03-02T16:05:01.901Z
02106,Bourg-et-Comin,1303,,46,0,DVF statistiques,2026-03-02T16:05:01.901Z
02107,Bourguignon-sous-Coucy,874,,3,0,DVF statistiques,2026-03-02T16:05:01.901Z
02108,Bourguignon-sous-Montbavin,1497,,10,0,DVF statistiques,2026-03-02T16:05:01.901Z
02109,La Bouteille,1009,,22,0,DVF statistiques,2026-03-02T16:05:01.901Z
02110,Braine,1418,733,106,2,DVF statistiques,2026-03-02T16:05:01.901Z
02111,Brancourt-en-Laonnois,1307,,31,0,DVF statistiques,2026-03-02T16:05:01.901Z
02112,Brancourt-le-Grand,834,,27,0,DVF statistiques,2026-03-02T16:05:01.901Z
02114,Brasles,2022,2068,76,4,DVF statistiques,2026-03-02T16:05:01.901Z
02115,Braye-en-Laonnois,1300,,13,0,DVF statistiques,2026-03-02T16:05:01.901Z
02116,Braye-en-Thierache,739,,9,0,DVF statistiques,2026-03-02T16:05:01.901Z
02117,Bray-Saint-Christophe,1644,,2,0,DVF statistiques,2026-03-02T16:05:01.901Z
02118,Braye,1819,,5,0,DVF statistiques,2026-03-02T16:05:01.901Z
02119,Brecy,965,,24,0,DVF statistiques,2026-03-02T16:05:01.901Z
02120,Brenelle,1363,,10,0,DVF statistiques,2026-03-02T16:05:01.901Z
02121,Breny,964,,11,0,DVF statistiques,2026-03-02T16:05:01.901Z
02122,Brie,888,,2,0,DVF statistiques,2026-03-02T16:05:01.901Z
02123,Brissay-Choigny,1242,,14,0,DVF statistiques,2026-03-02T16:05:01.901Z
02124,Brissy-Hamegicourt,1334,,47,0,DVF statistiques,2026-03-02T16:05:01.901Z
02125,Brumetz,1845,,12,0,DVF statistiques,2026-03-02T16:05:01.901Z
02126,Brunehamel,644,,32,0,DVF statistiques,2026-03-02T16:05:01.901Z
02127,Bruyeres-sur-Fere,1215,,9,0,DVF statistiques,2026-03-02T16:05:01.901Z
02128,Bruyeres-et-Montberault,1420,1111,107,1,DVF statistiques,2026-03-02T16:05:01.901Z
02129,Bruys,770,,2,0,DVF statistiques,2026-03-02T16:05:01.901Z
02130,Bucilly,783,,12,0,DVF statistiques,2026-03-02T16:05:01.901Z
02131,Bucy-le-Long,1787,2012,97,1,DVF statistiques,2026-03-02T16:05:01.901Z
02132,Bucy-les-Cerny,1246,,4,0,DVF statistiques,2026-03-02T16:05:01.901Z
02133,Bucy-les-Pierrepont,869,,37,0,DVF statistiques,2026-03-02T16:05:01.901Z
02134,Buire,1220,,49,0,DVF statistiques,2026-03-02T16:05:01.901Z
02135,Buironfosse,849,,55,0,DVF statistiques,2026-03-02T16:05:01.901Z
02136,Burelles,868,,6,0,DVF statistiques,2026-03-02T16:05:01.901Z
02137,Bussiares,1282,,2,0,DVF statistiques,2026-03-02T16:05:01.901Z
02138,Buzancy,1969,,7,0,DVF statistiques,2026-03-02T16:05:01.901Z
02139,Caillouel-Crepigny,1265,,28,0,DVF statistiques,2026-03-02T16:05:01.901Z
02140,Camelin,1359,,37,0,DVF statistiques,2026-03-02T16:05:01.901Z
02141,La Capelle,842,1260,82,3,DVF statistiques,2026-03-02T16:05:01.901Z
02142,Castres,1613,,12,0,DVF statistiques,2026-03-02T16:05:01.901Z
02143,Le Catelet,550,,8,0,DVF statistiques,2026-03-02T16:05:01.901Z
02144,Caulaincourt,1486,,7,0,DVF statistiques,2026-03-02T16:05:01.901Z
02145,Caumont,1141,,32,0,DVF statistiques,2026-03-02T16:05:01.901Z
02146,Celles-les-Conde,1290,,4,0,DVF statistiques,2026-03-02T16:05:01.901Z
02148,Celles-sur-Aisne,1718,,12,0,DVF statistiques,2026-03-02T16:05:01.901Z
02149,Cerizy,1420,,1,0,DVF statistiques,2026-03-02T16:05:01.901Z
02150,Cerny-en-Laonnois,1372,,7,0,DVF statistiques,2026-03-02T16:05:01.901Z
02151,Cerny-les-Bucy,1648,,9,0,DVF statistiques,2026-03-02T16:05:01.901Z
02152,Cerseuil,1122,,4,0,DVF statistiques,2026-03-02T16:05:01.901Z
02153,Cessieres-Suzy,1436,,40,0,DVF statistiques,2026-03-02T16:05:01.901Z
02154,Chacrise,1323,,22,0,DVF statistiques,2026-03-02T16:05:01.901Z
02155,Chaillevois,1352,,9,0,DVF statistiques,2026-03-02T16:05:01.901Z
02156,Chalandry,1129,,16,0,DVF statistiques,2026-03-02T16:05:01.901Z
02157,Chambry,1529,,28,0,DVF statistiques,2026-03-02T16:05:01.901Z
02158,Chamouille,1392,,20,0,DVF statistiques,2026-03-02T16:05:01.901Z
02159,Champs,1110,,11,0,DVF statistiques,2026-03-02T16:05:01.901Z
02160,Chaourse,716,,44,0,DVF statistiques,2026-03-02T16:05:01.901Z
02162,La Chapelle-sur-Chezy,1350,,17,0,DVF statistiques,2026-03-02T16:05:01.901Z
02163,Charly-sur-Marne,1748,1136,82,10,DVF statistiques,2026-03-02T16:05:01.901Z
02164,Le Charmel,1418,,22,0,DVF statistiques,2026-03-02T16:05:01.901Z
02165,Charmes,1061,3240,103,1,DVF statistiques,2026-03-02T16:05:01.901Z
02166,Charteves,2065,,38,0,DVF statistiques,2026-03-02T16:05:01.902Z
02167,Chassemy,1488,750,47,1,DVF statistiques,2026-03-02T16:05:01.902Z
02168,Chateau-Thierry,1912,1762,445,362,DVF statistiques,2026-03-02T16:05:01.902Z
02169,Chatillon-les-Sons,676,,4,0,DVF statistiques,2026-03-02T16:05:01.902Z
02170,Chatillon-sur-Oise,1395,,6,0,DVF statistiques,2026-03-02T16:05:01.902Z
02171,Chaudardes,1741,,7,0,DVF statistiques,2026-03-02T16:05:01.902Z
02172,Chaudun,1540,1505,19,1,DVF statistiques,2026-03-02T16:05:01.902Z
02173,Chauny,1215,1557,621,87,DVF statistiques,2026-03-02T16:05:01.902Z
02174,Chavignon,1469,,48,0,DVF statistiques,2026-03-02T16:05:01.902Z
02175,Chavigny,1464,,6,0,DVF statistiques,2026-03-02T16:05:01.902Z
02176,Chavonne,1446,,14,0,DVF statistiques,2026-03-02T16:05:01.902Z
02177,Cheret,1170,,14,0,DVF statistiques,2026-03-02T16:05:01.902Z
02178,Chermizy-Ailles,1170,,3,0,DVF statistiques,2026-03-02T16:05:01.902Z
02179,Chery-Chartreuve,1352,,36,0,DVF statistiques,2026-03-02T16:05:01.902Z
02180,Chery-les-Pouilly,1440,,45,0,DVF statistiques,2026-03-02T16:05:01.902Z
02181,Chery-les-Rozoy,686,,10,0,DVF statistiques,2026-03-02T16:05:01.902Z
02182,Chevennes,578,,9,0,DVF statistiques,2026-03-02T16:05:01.902Z
02183,Chevregny,784,,4,0,DVF statistiques,2026-03-02T16:05:01.902Z
02184,Chevresis-Monceau,931,,15,0,DVF statistiques,2026-03-02T16:05:01.902Z
02185,Chezy-en-Orxois,1697,,25,0,DVF statistiques,2026-03-02T16:05:01.902Z
02186,Chezy-sur-Marne,1674,1922,94,6,DVF statistiques,2026-03-02T16:05:01.902Z
02187,Chierry,2000,1679,73,6,DVF statistiques,2026-03-02T16:05:01.902Z
02188,Chigny,1479,,16,0,DVF statistiques,2026-03-02T16:05:01.902Z
02189,Chivres-en-Laonnois,958,,16,0,DVF statistiques,2026-03-02T16:05:01.902Z
02190,Chivres-Val,1771,,20,0,DVF statistiques,2026-03-02T16:05:01.902Z
02191,Chivy-les-Etouvelles,1354,,15,0,DVF statistiques,2026-03-02T16:05:01.902Z
02192,Chouy,1448,,30,0,DVF statistiques,2026-03-02T16:05:01.902Z
02193,Cierges,1030,,6,0,DVF statistiques,2026-03-02T16:05:01.902Z
02194,Cilly,686,,11,0,DVF statistiques,2026-03-02T16:05:01.902Z
02195,Ciry-Salsogne,1482,,46,0,DVF statistiques,2026-03-02T16:05:01.902Z
02196,Clacy-et-Thierret,1324,,12,0,DVF statistiques,2026-03-02T16:05:01.902Z
02197,Clairfontaine,1083,,22,0,DVF statistiques,2026-03-02T16:05:01.902Z
02198,Clamecy,1717,,17,0,DVF statistiques,2026-03-02T16:05:01.902Z
02199,Clastres,1343,,40,0,DVF statistiques,2026-03-02T16:05:01.902Z
02200,Clermont-les-Fermes,704,,6,0,DVF statistiques,2026-03-02T16:05:01.902Z
02201,Coeuvres-et-Valsery,1757,,30,0,DVF statistiques,2026-03-02T16:05:01.902Z
02203,Coincy,1395,,83,0,DVF statistiques,2026-03-02T16:05:01.902Z
02204,Coingt,825,,7,0,DVF statistiques,2026-03-02T16:05:01.902Z
02205,Colligis-Crandelain,1110,,11,0,DVF statistiques,2026-03-02T16:05:01.902Z
02206,Colonfay,958,,5,0,DVF statistiques,2026-03-02T16:05:01.902Z
02207,Commenchon,4191,,10,0,DVF statistiques,2026-03-02T16:05:01.902Z
02208,Concevreux,1606,,21,0,DVF statistiques,2026-03-02T16:05:01.902Z
02209,Conde-en-Brie,1216,,62,0,DVF statistiques,2026-03-02T16:05:01.902Z
02210,Conde-sur-Aisne,1547,,22,0,DVF statistiques,2026-03-02T16:05:01.902Z
02211,Conde-sur-Suippe,1729,,27,0,DVF statistiques,2026-03-02T16:05:01.902Z
02212,Condren,1224,,35,0,DVF statistiques,2026-03-02T16:05:01.902Z
02213,Connigis,1379,,18,0,DVF statistiques,2026-03-02T16:05:01.902Z
02214,Contescourt,1104,,4,0,DVF statistiques,2026-03-02T16:05:01.902Z
02215,Corbeny,1639,,39,0,DVF statistiques,2026-03-02T16:05:01.902Z
02216,Corcy,1673,,22,0,DVF statistiques,2026-03-02T16:05:01.902Z
02217,Coucy-le-Chateau-Auffrique,1264,,64,0,DVF statistiques,2026-03-02T16:05:01.902Z
02218,Coucy-les-Eppes,1333,,27,0,DVF statistiques,2026-03-02T16:05:01.902Z
02219,Coucy-la-Ville,1356,625,8,1,DVF statistiques,2026-03-02T16:05:01.902Z
02220,Coulonges-Cohan,1165,,33,0,DVF statistiques,2026-03-02T16:05:01.902Z
02221,Coupru,1925,,11,0,DVF statistiques,2026-03-02T16:05:01.902Z
02222,Courbes,847,,2,0,DVF statistiques,2026-03-02T16:05:01.903Z
02223,Courboin,1265,,23,0,DVF statistiques,2026-03-02T16:05:01.903Z
02224,Courcelles-sur-Vesle,1531,,16,0,DVF statistiques,2026-03-02T16:05:01.903Z
02225,Courchamps,1387,,11,0,DVF statistiques,2026-03-02T16:05:01.903Z
02226,Courmelles,1656,1523,95,1,DVF statistiques,2026-03-02T16:05:01.903Z
